user_id,name,email,age,signup_date,last_login,country,city,purchase_amount,category,discount_code,rating,reviews_count,returned,is_free,days_since_signup,days_since_last_login,is_active_user,error_type,user_score
946c4e03-f463-4cab-910b-f1aa96473284,Vito Polizzi,gtamburi@example.org,,2022-03-15,2025-04-12,IT,Castione Dei Marchesi,"28,33",,,"3,0",,,False,1472,"348,0",False,age_invalid,"23,481435705626577"
800723d4-8fab-42df-a6ac-8d4c8c3c0434,Mauro Roero,bsamele@example.org,,2022-10-20,,,Valfenera,"219,28",,,,,,False,1253,,False,age_invalid;rating_invalid,
8f6f9d92-6cfb-478c-9587-0fbd8524c9fd,Adelmo Casarin,mancinietta,,2024-07-28,,IT,Salboro,"468,77",,,"5,0",920,,False,606,,False,age_invalid;email_invalid,
05440ff3-b195-463c-98b5-8dec02d82546,Susanna Satriani,abatantuonocristina,,2023-05-09,,IT,Palena,"12,66",,,"2,0",,True,False,1052,,False,age_invalid;email_invalid,
f6898132-90a5-4c93-bcaf-f8571d509d60,Valentina Vespucci,parmitanomario@example.org,,2024-03-09,2024-10-21,IT,Villapiana Lido,"344,78",Fashion,pX58,"4,0",,True,False,747,"521,0",False,age_invalid,"50,72773320422213"
74c697f1-17ad-4204-b10c-87dd4f924fd3,Renata Cherubini-Speri,bellomariana@example.org,,2022-02-09,,IT,Frassinetto,"127,24",Fashion,,"5,0",947,True,False,1506,,False,age_invalid,
9533ad19-a1d7-4f3f-9924-2fc7bc1d12e4,Rosina Trillini,martamantegazza@example.com,29,2022-07-05,,,Raveo,"436,43",Home,,"2,0",213,True,False,1360,,False,,
715011d7-b24c-452c-b092-024ea6ac6cd9,Tina Errani,flavia51@example.org,79,2023-04-20,,IT,Alassio,"223,24",Home,,"5,0",,True,False,1071,,False,,
7031de73-8649-4f34-b307-e4c13c64a1f2,Ilaria Palumbo,modugnofederica@example.org,,2023-01-13,,IT,Maddaloni,"79,71",Tech,,"1,0",,False,False,1168,,False,age_invalid,
b5f96441-4040-45e4-82cd-75ffd965734a,Dott. Guido Carullo,vincenza37,,2024-05-29,,IT,Foro Appio,"317,63",Fashion,lM75,"2,0",,True,False,666,,False,age_invalid;email_invalid,
449f21e6-62e4-4d39-b69a-27b249d3c0c2,Enrico Emanuelli,zgelli@example.com,,2022-12-13,,,Monte San Vito,"184,69",Tech,,,,False,False,1199,,False,age_invalid;rating_invalid,
1cde653e-0569-472d-98f3-8edfac4cfea5,Jolanda Petrucci,lcollina@example.org,,2024-06-16,,IT,Cles,"437,07",Fashion,,"5,0",,,False,648,,False,age_invalid,
2ef93b97-f3d5-458b-804f-bc6d6df569d1,Gian Cerutti,gaglianomonica@example.org,79,2022-09-16,,IT,Valtorta,"0,0",,Yb70,"3,0",,True,True,1287,,False,,
15c57e47-d7dc-4950-b1c3-d374b3e4ffd7,Milena Bompiani,donatobonolis@example.org,42,2024-06-15,,IT,Castiglioni DArcevia,"0,0",Tech,py17,,377,False,True,649,,False,rating_invalid,
d5ead6bf-542c-455c-858b-529ad480e9d0,Tiziano Ceci,cudaangelo@example.net,,2021-12-15,2023-12-08,IT,Mottafollone,"70,56",,,"3,0",,True,False,1562,"839,0",False,age_invalid,"26,734424422608217"
3602a6ff-ad42-4092-8de0-ab992cd48d2b,Giuliana Milanesi,izaccagnini,,2023-08-02,,IT,Roverino,"167,43",Tech,,"5,0",,,False,967,,False,age_invalid;email_invalid,
8bbf1400-6984-4aa0-ac23-7b73b3ab0df0,Orazio Parini-Buscetta,antonio90@example.org,,2021-09-07,,IT,Neviano Degli Arduini,"441,39",Home,,"5,0",,,False,1661,,False,age_invalid,
0a969c59-4ef3-4b14-935e-f531b4edf3ce,Antonino Pisani-Conte,giuseppina23@example.org,,2023-10-10,,,San Gregorio DIppona,"476,84",Tech,,"3,0",,,False,898,,False,age_invalid,
bf17cc88-fbf1-4792-9f41-38fd3d5dec9b,Sig. Ronaldo Renault,giammussomirko@example.com,,2026-01-08,,IT,San Bovio,"296,88",Tech,,"1,0",908,True,False,77,,False,age_invalid,
a030c50f-ea2d-4fc4-ade2-942752bdf667,Donatello Giammusso-Maspero,giacinto53@example.net,,2022-11-03,,IT,Spezzano Albanese Terme,"498,15",Tech,,"5,0",,False,False,1239,,False,age_invalid,
4649e00a-91a4-443b-ba59-38840a1a3144,Ermanno Fusani,gianfranco89@example.net,,2021-09-10,,,Casottole,"311,3",Fashion,,"5,0",,False,False,1658,,False,age_invalid,
25c87f35-49d7-4fb1-9487-822f29827b47,Annalisa Scaramucci,bfogazzaro@example.org,,2024-04-10,,IT,Pionca,"342,99",,,"1,0",372,True,False,715,,False,age_invalid,
49835881-56d5-4343-b7b7-5da8427a6f88,Loredana Ferragni,hpadovano@example.net,,2022-05-07,2025-05-22,IT,Le Stiacciole,"343,17",Tech,,,,False,False,1419,"308,0",False,age_invalid;rating_invalid,"42,697965761440834"
75dab5ae-14b1-4842-9104-f2c8b1714ee4,Gioachino Malatesta,niccolocarnera,,2025-07-05,,IT,San Leo Bastia,"10,17",Tech,,"5,0",543,,False,264,,False,age_invalid;email_invalid,
a7b5f690-434a-4516-8b35-473a3920c8a1,Isa Palumbo,morriconeantonella@example.com,,2021-09-14,2024-03-07,IT,Aprica,"407,53",Tech,,"4,0",300,True,False,1654,"749,0",False,age_invalid,"61,70435626137569"
c4f7030d-4c17-4db9-a347-024a2e5a7ed3,Cristina Asmundo,emilio04,,2024-09-24,,,Santa Maria Hoe,"343,83",Fashion,,"4,0",518,True,False,548,,False,age_invalid;email_invalid,
54e18112-083f-4fd6-9d2e-e3fc273b45e8,Annetta Conti,verrani@example.org,,2021-12-09,,IT,Benedello,"376,62",Fashion,,"2,0",,False,False,1568,,False,age_invalid,
db24511e-8fd3-4cd1-99e3-fda49370472f,Adele Cugia,malpighitoni@example.org,,2025-01-20,,IT,Massa Fermana,"90,29",Tech,,"1,0",853,False,False,430,,False,age_invalid,
a0b9b862-0bfa-4162-a3ab-95895821822d,Pietro Jacuzzi-Cicala,calcedoniofilogamo,25,2024-10-20,,IT,Niccone,"0,0",Home,,"1,0",704,True,True,522,,False,email_invalid,
ca5cb8f1-c3ec-4eac-b3a5-e6c990545830,Gioacchino Ficino-Bernardi,nicogiammusso@example.org,,2024-03-18,,IT,Santa Flavia,"369,77",Tech,,"5,0",229,False,False,738,,False,age_invalid,
fb87eab1-8b77-4460-9462-c7761459f0f8,Pierina Mazzocchi,severinocarfagna,25,2021-06-26,2026-02-02,IT,Lizzano Pistoiese,"483,29",Fashion,,"5,0",860,False,False,1734,"52,0",False,email_invalid,"82,28061427081852"
9b0b815f-49c1-4f7d-a89f-3a6b95c49f71,Graziella Pascarella,rburcardo@example.net,26,2025-01-31,,IT,Rosario,"206,06",Fashion,,"4,0",,False,False,419,,False,,
30561afb-53ac-4add-9e07-0880e629205b,Dott. Raffaella Pace,oreste19,79,2022-05-13,2026-03-17,IT,Ummari,"411,43",,,,,True,False,1413,"9,0",True,email_invalid;rating_invalid,"55,416374982498965"
16882e10-4f3b-4554-96b1-87a9e2a6f052,Salvatore Zanichelli,vbellocchio@example.net,56,2023-04-18,,IT,Fagnigola,"206,94",Fashion,,"2,0",,False,False,1073,,False,,
d8e0a5e0-1036-4c72-9873-0d94197d87b5,Graziano Cuomo,bottacarlo@example.com,67,2023-08-16,,IT,Cortile,"372,15",Fashion,,"5,0",,True,False,953,,False,,
badb3483-9508-4a38-bc6c-7938ca368427,Alberto Treves,simonetta84,,2023-07-03,,IT,Castelvenere,"77,19",Tech,,"3,0",,,False,997,,False,age_invalid;email_invalid,
b894c1bb-36e7-45cc-baef-dc643210adac,Sergius Priuli,dallaannibale@example.org,,2022-06-09,,IT,Bivedo,"498,66",Home,,"4,0",,False,False,1386,,False,age_invalid,
6aef2cf0-acde-4098-94a1-4dfd8a6e714b,Calcedonio Monti-Trapanese,fanucciluciano@example.com,20,2023-06-12,,IT,SantAngelo,"81,11",Tech,,"5,0",,False,False,1018,,False,,
38537fdd-2e51-4e34-a664-659e61b98c6a,Dott. Claudio Campano,fabio10@example.org,,2023-06-17,,IT,Caiazzo,"472,58",Home,mh80,"5,0",,False,False,1013,,False,age_invalid,
41c6cf56-da3f-4454-b814-af7ee21c95ff,Giuliano Gasperi,martino83,,2022-02-26,2023-07-25,IT,Filicudi Porto,"293,83",Tech,Bd60,,,True,False,1489,"975,0",False,age_invalid;email_invalid;rating_invalid,"38,5846547309232"
917bde23-3ae9-49b4-9dc2-9feb00c5c1d8,Vittoria Ponti,malpighirocco@example.com,,2022-07-31,,,Foria,"205,95",,,"4,0",,False,False,1334,,False,age_invalid,
247cc0bf-6cae-4634-a0c1-a02e0a2ae74e,Sophia Caracciolo,wzanazzo,,2021-04-04,2025-02-03,IT,Oriago,"446,65",,,"5,0",,,False,1817,"416,0",False,age_invalid;email_invalid,"60,91400016375083"
390fc009-6022-4d72-a7c5-6b93ca4903cd,Armando Ludovisi,parisilorenzo@example.org,59,2021-09-15,,,Lumezzane Pieve,"180,14",Home,,"3,0",89,False,False,1653,,False,,
07ea9ab1-60d4-4730-bd30-c7e06ea52f4c,Dina Nicoletti,stellacarosone@example.org,77,2023-10-19,,IT,Gazzada Schianno,"432,42",Fashion,,,230,False,False,889,,False,rating_invalid,
17f8e360-304a-4efc-b336-6beb07726925,Matteo Maffei,lucreziaantonello@example.org,,2023-09-04,,IT,Torre Boldone,"366,34",Tech,,"4,0",,,False,934,,False,age_invalid,
15b97b25-82ac-47f3-9ba4-941fc2c72ee3,Sig.ra Aurora Guglielmi,zinteriano,,2022-05-19,,IT,Cortaccione,"45,58",Tech,wR04,"1,0",,True,False,1407,,False,age_invalid;email_invalid,
92731a29-aeee-4587-b304-3fc90c3fd0cf,Antonia Bacosi,michelangelo63@example.net,,2022-01-01,,,Roddino,"0,0",Tech,kg84,,740,False,True,1545,,False,age_invalid;rating_invalid,
c20e917c-6c81-4df9-8c81-2b44de41deca,Liana Vecellio,vespucciluigina@example.org,50,2022-03-21,,IT,Battifolle,"69,92",Fashion,,"5,0",,False,False,1466,,False,,
e0eeebc0-fd69-4c07-a4c7-36ef92651c27,Paoletta Chechi,madernamercedes@example.org,56,2024-03-19,,IT,Vasio,"488,21",,,"3,0",133,False,False,737,,False,,
876fe0d5-381c-447a-a696-21285152409d,Lidia Serlupi-Modiano,abbaluigi@example.org,,2021-09-05,,IT,Praso,"0,0",Tech,,"3,0",,False,True,1663,,False,age_invalid,
9a47c491-5cc6-461c-a6f7-ef99b3461839,Fausto Pedersoli,pistolettogreco@example.net,,2023-11-01,,IT,Intimiano,"0,0",,,"4,0",,False,True,876,,False,age_invalid,
fda2560d-35d2-4309-8d99-2f53b66f53f5,Cesare Castioni,cvendetti@example.com,,2022-05-30,,IT,Caposotto,"81,37",Fashion,wB00,"4,0",,True,False,1396,,False,age_invalid,
554995e2-e1fd-498b-8156-3fd7c093bf2f,Ninetta Miniati,qarmani,,2022-10-10,,IT,Acciano,"143,34",Tech,,"5,0",,False,False,1263,,False,age_invalid;email_invalid,
0ac4fa44-30a6-4327-97f3-cdf020658bb4,Simonetta Acerbi,caraccioloparide@example.net,,2022-10-15,,IT,Chiassis,"179,9",Tech,gt38,"2,0",,,False,1258,,False,age_invalid,
cbf8dbca-4044-4302-8520-d1da666991d8,Priscilla Barese,irmapiazzi@example.net,,2025-06-16,2025-07-30,,Reno,"473,13",Tech,,"1,0",,True,False,283,"239,0",False,age_invalid,"55,16517116026962"
c472e920-40a3-4e9b-b7ef-8b02f465a9e1,Luca Barzini-Sagese,elvira24,,2023-05-26,,IT,Brignola,"158,69",Fashion,,"5,0",,False,False,1035,,False,age_invalid;email_invalid,
5457e2e4-be3c-4073-ad1c-53c5f629ac43,Sig. Antonio Gigli,vadinolfi@example.net,,2022-12-30,,IT,Ariano Irpino Stazione,"97,5",Tech,,,,,False,1182,,False,age_invalid;rating_invalid,
c045f722-c9a1-4b6e-a0a9-ec4b18df868f,Rita Pietrangeli,pietro32@example.net,,2023-08-12,,IT,Roncaro,"289,02",Home,Xm72,"2,0",,False,False,957,,False,age_invalid,
12662cd5-9954-41e6-99e5-9822013e049f,Luigi Combi,puglisigian@example.com,,2022-11-19,,IT,Oneta,"35,03",Fashion,,"4,0",,False,False,1223,,False,age_invalid,
33656c42-f5d0-463c-9e24-e43423144c32,Gabriella Cavanna,vergerioeva@example.net,,2022-10-01,,IT,Pontito,"413,47",Tech,,"5,0",,False,False,1272,,False,age_invalid,
4d934703-bc94-4454-a369-e6a0f62748ce,Lamberto Casadei,umberto61@example.org,,2023-03-24,,IT,San Michele Salentino,"63,23",Home,,"5,0",,,False,1098,,False,age_invalid,
b6dd79dc-1587-44ac-8e7b-c5da13b82fbc,Baccio Montanariello,mauriliobernardini@example.net,,2024-10-20,,IT,Predazzo,"57,91",Tech,,"5,0",729,False,False,522,,False,age_invalid,
687ce9da-3cd3-49c4-a8d0-53c911ae69fc,Marcella Martinelli,beatricebelletini@example.com,,2023-05-18,,,Accaria Rosaria,"428,33",Tech,,,,True,False,1043,,False,age_invalid;rating_invalid,
97b35118-96d7-40a9-867c-aad1d15c6899,Massimo Cignaroli-Pignatti,fborroni@example.org,,2025-11-23,,IT,Piegaio,"142,55",Fashion,NC02,"1,0",,False,False,123,,False,age_invalid,
8742bcf3-e9d4-4448-a38d-7e16f90e193a,Sabatino Calgari,gionatamajewski@example.com,,2025-01-18,2025-12-30,IT,Bagnolo San Vito,"349,72",Tech,,"3,0",,,False,432,"86,0",False,age_invalid,"49,84134772224264"
908472ec-2506-42f4-8313-274fed3870d6,Rossana Botta,epadovano@example.net,,2022-03-15,,IT,San Giovanni Rotondo,"185,6",Home,,,,True,False,1472,,False,age_invalid;rating_invalid,
01652cc5-e251-4960-b9cc-dd625bc8df44,Lisa Barbarigo,ignaziomorpurgo@example.com,,2022-05-30,,IT,Bagnaria,"146,09",Tech,,"1,0",,True,False,1396,,False,age_invalid,
84231643-ed0d-4102-83ef-9f6ef0d9eba4,Ugolino Alighieri,squarcionealessio@example.net,,2022-03-09,,IT,Mercato,"0,0",Tech,,"5,0",,True,True,1478,,False,age_invalid,
45e90f94-99c7-482d-95b9-54da43a43f08,Sig.ra Ida Mercantini,guidosurian@example.net,,2021-05-07,2025-08-10,IT,Marina Grande Di Capri,"481,64",Fashion,Xj14,,,False,False,1784,"228,0",False,age_invalid;rating_invalid,"53,8610229277512"
a9057954-9583-4d16-b6a3-aa47b1a341d5,Giampiero Zamengo,panfilo60,,2023-12-10,,IT,Desana,"289,51",Tech,GJ89,"4,0",571,,False,837,,False,age_invalid;email_invalid,
de3b2af5-4f35-4d32-b6f7-0d7eb1c871b6,Gilberto Scarponi,castellittovirgilio@example.org,69,2025-05-18,,IT,Moggio Udinese,"250,63",Home,Mn69,"1,0",,,False,312,,False,,
305fb0f1-7f37-458f-8b9a-27dfe052862b,Antonietta Nadi,borsiereuberto@example.org,,2024-04-23,2025-09-15,IT,Casorate Sempione,"348,01",Tech,Wq97,"2,0",500,False,False,702,"192,0",False,age_invalid,"57,231071584502324"
1cd9478e-a784-4f54-809a-51bfa9cdf08c,Giuseppe Leonetti,ferdinando49@example.org,,2022-02-11,,IT,San Giorgio In Bosco,"379,76",Home,,"5,0",,True,False,1504,,False,age_invalid,
c9ebb904-60ee-4f86-a5f3-50bbdedd5ef6,Lolita Bernardini,aria08@example.net,,2021-10-08,2022-06-10,IT,Vito DAsio,"297,76",,,"2,0",,,False,1630,"1385,0",False,age_invalid,"42,876341887872584"
ca4bdf7c-ce13-4b1d-b2fb-9120a44e0d18,Ilaria Santorio,isalieri@example.com,,2023-09-10,,IT,Sairano,"131,3",Fashion,kf43,"1,0",,False,False,928,,False,age_invalid,
b5a42cc1-1a6a-4385-ae1c-c69cb008eb4e,Guglielmo Fattori-Pedroni,gpace,78,2021-06-16,2022-05-18,IT,Traghetto,"0,0",Fashion,,"3,0",,True,True,1744,"1408,0",False,email_invalid,"21,053229240596167"
07e61b0b-19bd-4bda-96dc-728ef8a65eab,Ivan Casagrande,ansaldo17@example.com,25,2021-05-31,,IT,Castel Gandolfo,"336,06",Tech,HB85,"3,0",,False,False,1760,,False,,
494f244e-1418-4c84-a856-9380f7d761be,Giada Platini,luchinotoselli@example.com,,2023-09-26,,IT,Petacciato,"0,0",Tech,,"1,0",,True,True,912,,False,age_invalid,
6826df87-2367-4edb-835a-3fdfbecea0b7,Giulio Conti,abramante@example.com,,2023-04-27,,IT,Santuario Di Vicoforte,"15,11",Fashion,,,368,,False,1064,,False,age_invalid;rating_invalid,
5a83d086-2154-4328-b04e-e8f10b26a823,Valentina Spanevello-Piccio,cuomopomponio@example.org,30,2025-10-18,,IT,Conza Della Campania,"396,51",Tech,,"5,0",,False,False,159,,False,,
788233ac-7f4c-42ba-bcfe-72b7ea17039f,Sig. Hugo Giannuzzi,rmondaini@example.net,,2025-01-03,,IT,Gerre De Caprioli,"53,16",,Or09,"4,0",,True,False,447,,False,age_invalid,
c8652b99-65be-4985-a66a-31e7b4a468cf,Sig. Ronaldo Bompiani,ariaviviani@example.com,,2022-04-04,,IT,Rosazza,"0,0",,Ac56,"5,0",,False,True,1452,,False,age_invalid,
b6276aa1-3704-4c48-a95b-4cfe26c762b5,Serafina Scalera,ipagnotto@example.com,,2024-10-17,2025-04-18,,Preggio,"327,24",Tech,,"3,0",,True,False,525,"342,0",False,age_invalid,"47,399429738379055"
4b5cc0c1-c2ea-40be-aeba-afd620036958,Natalia Maglio,mariocavalcanti,,2021-04-30,,IT,Varcaturo,"106,48",Tech,,"5,0",,,False,1791,,False,age_invalid;email_invalid,
e3a91f98-fc91-4484-930c-5dd149fb7b4b,Adelmo Paoletti,lisa75@example.net,,2026-02-25,,IT,Sinopoli,"337,44",Tech,Ub98,"2,0",,True,False,29,,False,age_invalid,
d715141a-0fa4-4fc3-9ee8-15028a5c62e3,Lucio Aporti,monduzzibaldassare@example.org,49,2023-01-15,,IT,Fornola,"0,0",Tech,,"5,0",,True,True,1166,,False,,
0f3ce388-5163-4bdd-aff4-3dbc10219665,Dott. Goffredo Stradivari,lbinaghi@example.com,,2024-12-31,,,Massa Martana,"27,82",Tech,wC81,"3,0",,True,False,450,,False,age_invalid,
d58c070d-9cf0-4e68-bc88-d66b559833c5,Antonina Toldo,ylucchesi,,2021-11-08,2022-06-29,,Tre Fontane,"158,15",,rl14,,820,,False,1599,"1366,0",False,age_invalid;email_invalid;rating_invalid,"44,10762383270429"
cc1f7822-8beb-4453-836d-bb60d703d91f,Toni Barese,beppebroschi@example.net,47,2021-03-10,2022-05-16,IT,Motteggiana,"238,58",Fashion,,"4,0",,True,False,1842,"1410,0",False,,"42,1406990443523"
47db20d8-7b8b-4e84-abf5-a7dc739016d5,Dott. Luigi Togliatti,cristina17@example.org,,2024-05-09,,IT,Montemale Di Cuneo,"27,66",Fashion,,"5,0",788,False,False,686,,False,age_invalid,
1540c644-25e1-43b0-abb5-82fdcdf3a7c9,Dott. Liliana Segr,ybartoli,,2026-03-14,,,Frescada,"17,68",Fashion,VX55,"4,0",,False,False,12,,False,age_invalid;email_invalid,
3a68bf97-24b6-4323-a90a-c58bb243ead8,Alessio Boito,matilda94@example.org,,2023-07-10,2024-04-23,IT,Izano,"187,98",Tech,,,223,True,False,990,"702,0",False,age_invalid;rating_invalid,"34,605987991142904"
fb4fe398-04f6-472e-8dc1-fc9a96689513,Sig.ra Antonia Giannotti,wbotticelli@example.org,73,2022-04-05,,IT,Quinto Al Mare,"383,83",Home,,"1,0",825,,False,1451,,False,,
43931839-1ecf-45e1-8715-66cb38ee9a53,Dott. Sonia Marangoni,ubaldobianchini,,2024-07-07,,IT,San Biagio Saracinisco,"377,31",Home,,"1,0",,True,False,627,,False,age_invalid;email_invalid,
de5d1cbc-262f-4e3d-9851-ca8b8ce1fcc2,Pierina Giorgetti,salatapasqual@example.net,52,2025-02-22,,IT,Laghetto Di Montecompatri,"366,97",Home,,"5,0",,False,False,397,,False,,
fe31e5e9-6857-4d54-b0c0-c28034c2c56a,Sig. Orazio Chigi,interminellisandra@example.com,70,2022-02-28,,,Mollia,"322,0",Fashion,Kl42,"2,0",,True,False,1487,,False,,
eba94376-a704-457a-9f20-0770dcd6c99c,Tullio Pedersoli,dina35@example.org,,2024-01-10,2024-10-09,IT,Ozieri,"310,12",Tech,,"5,0",,,False,806,"533,0",False,age_invalid,"49,95153810352216"
1ec68172-d2fc-4c8b-ba8c-8e48f1eb9ecf,Dott. Roberto Roncalli,uporzio@example.net,,2023-10-03,2024-03-13,IT,Sternatia,"469,9",Tech,,"2,0",746,True,False,905,"743,0",False,age_invalid,"71,61506210695222"
423ce077-c2cd-4020-b234-b514830a89aa,Pompeo Sollima,giobertinadia@example.com,,2021-04-12,,IT,Marina Di Guardavalle,"226,65",Tech,,,,False,False,1809,,False,age_invalid;rating_invalid,
6b3da731-3fa8-413f-86d1-5421babc482f,Nicol Bajardi,elladiogremese@example.net,,2024-07-15,,IT,Monterubbiano,"69,47",Tech,Ys84,"1,0",,,False,619,,False,age_invalid,
4e43b6b5-9fdf-4281-9ee7-8c8b1e112058,Letizia Faggiani,ttrezzini@example.org,,2023-01-04,,IT,Beregazzo Con Figliaro,"361,34",,,"1,0",79,False,False,1177,,False,age_invalid,
2aadf9c9-7a16-4732-8c1d-a9b3e1d3c7f7,Beppe Puglisi,camucciniserafina@example.org,,2022-12-30,,IT,Pizzighettone,"297,8",Tech,,"2,0",,False,False,1182,,False,age_invalid,
4100367b-0af3-4e9d-bda7-b53dd13c131c,Pasqual Turrini-Mercadante,ruggero46@example.net,,2021-03-28,,,Poppi,"149,71",Home,,"5,0",,False,False,1824,,False,age_invalid,
fb5d72fd-ee00-421e-a11a-d4b85e45fa42,Annunziata Cantimori,baldassare06@example.com,,2023-09-06,2025-07-21,IT,Pianico,"306,13",Tech,SP13,"2,0",,True,False,932,"248,0",False,age_invalid,"43,79307433144783"
40fe048e-bc9a-4fd8-9936-13614428a8d8,Sonia Galilei,smazzacurati,,2023-09-07,,IT,San Filippo,"307,15",Tech,,"2,0",234,True,False,931,,False,age_invalid;email_invalid,
863ab0c3-24bc-4b79-a284-a80289b533e7,Patrizia Boitani,adinolfipaloma@example.com,68,2025-02-25,,IT,Soave Mantovano,"38,25",Tech,,"4,0",554,False,False,394,,False,,
282b662f-b8f6-46c7-8034-6c2161278d32,Raimondo Sollima-Faugno,alessandra29@example.org,,2024-01-15,,IT,Marina Di Castellaneta,"77,99",Fashion,,"5,0",,,False,801,,False,age_invalid,
7405e3fb-7f10-4b30-a142-62f952956054,Dott. Donna Bompiani,eludovisi@example.com,,2023-04-20,,IT,Zimone,"148,46",Home,Me37,"2,0",82,False,False,1071,,False,age_invalid,
0c29c318-7756-4b57-8b8f-66a9cbcad07d,Fabia Cocci,caccianemicoippazio@example.net,,2022-04-07,2023-07-25,,Tor Lupara,"444,78",,YR45,"5,0",,False,False,1449,"975,0",False,age_invalid,"60,6613793343994"
298f45ed-6c7f-491c-b3ca-99d127fca3f4,Ugo Soprano,mario56@example.net,,2025-07-20,,IT,Roccabianca,"214,95",Home,,"3,0",,False,False,249,,False,age_invalid,
9f5f9269-467d-41c5-9501-628353e3670b,Ermes Santorio,carla08,,2022-03-15,2025-03-24,IT,Corona,"454,69",Tech,,"3,0",952,,False,1472,"367,0",False,age_invalid;email_invalid,"76,62118699078466"
7c9a62eb-916b-4310-9014-c1a28f991963,Dott. Luciano Peranda,bborsiere,,2024-03-02,,IT,Comezzano,"266,34",,,,,,False,754,,False,age_invalid;email_invalid;rating_invalid,
30d3623a-1ea5-43ed-96c3-c16cbdedd496,Ida Gramsci,mirko97@example.net,,2024-04-09,,IT,Naturno,"0,0",Home,,"5,0",,True,True,716,,False,age_invalid,
9aed573c-ac1b-4c64-b5d4-ef0580aa76ab,Ludovico Tommaseo-Malipiero,gustavo85@example.org,66,2026-01-18,,,Ponte AllAbate,"84,44",Tech,,"1,0",,,False,67,,False,,
140bf965-00b5-41fc-9c1b-d8a376179141,Dott. Fernanda Giusti,pcatenazzi@example.org,,2024-07-21,,,Furtei,"0,0",Fashion,,"5,0",,True,True,613,,False,age_invalid,
5d4c16a5-2cde-41a1-8d33-455fe263358c,Annalisa Montalti,zromano@example.com,27,2021-05-10,,,Vigo Lomaso,"309,73",Home,,"3,0",,True,False,1781,,False,,
92a14f41-e6a0-4db2-b299-7a35a9e51318,Damiano Mortati,ferragnisandra,,2021-12-17,2023-12-06,IT,San Giacomo Del Martignone,"452,36",Home,,"4,0",,False,False,1560,"841,0",False,age_invalid;email_invalid,"59,28004509249176"
60476113-95c1-4bb1-a8f3-3ae8387e843e,Luchino Giusti-Magnani,pmartucci@example.org,,2024-12-10,,,Tordandrea,"285,81",,vW19,"3,0",,,False,471,,False,age_invalid,
04a2f129-e05e-4b6b-8b0b-af1d5c9ea351,Dott. Liana Rastelli,rosaliamorosini@example.org,,2021-11-17,2023-09-04,,Micigliano,"449,12",Home,iK94,,,True,False,1590,"934,0",False,age_invalid;rating_invalid,"51,011969809097636"
e6666be4-96ed-4ac9-8f94-6895c5e74d19,Raffaellino Gaiatto,gianpietromonaco@example.net,,2021-07-27,,IT,Civitaretenga,"285,79",Tech,,"5,0",346,True,False,1703,,False,age_invalid,
039fff54-fed0-4096-8bbe-3d87ede6152a,Alfredo Segr,gianpaolo91@example.net,,2022-02-26,2022-11-04,IT,Versa,"377,66",Home,,"4,0",,,False,1489,"1238,0",False,age_invalid,"53,275145564423944"
77558642-c428-48e1-bf92-048ff63ea3aa,Loretta Tron,gilbertograsso@example.net,,2025-11-25,,IT,Sordio,"0,0",Home,,"5,0",,True,True,121,,False,age_invalid,
758c08bb-7595-4348-b980-e0683b4e91ac,Amico Petrocelli,gottigiacomo@example.net,59,2024-09-18,,IT,Vico,"239,13",Tech,Ka41,"5,0",84,,False,554,,False,,
7124e6a4-35c7-4de1-927c-12e36178ab7f,Napoleone Metella,pisanifortunata@example.net,,2023-02-01,2023-06-10,,Amato Di Taurianova,"204,26",Fashion,,"1,0",,,False,1149,"1020,0",False,age_invalid,"33,41523790154148"
1cf26b31-2f05-48dd-b29b-63422ed761c1,Elmo Cimini,rosielloalderano,,2022-07-01,2023-12-22,IT,Magenta,"416,57",Tech,Kq16,"5,0",,False,False,1364,"825,0",False,age_invalid;email_invalid,"58,41839868745635"
746ca5f3-c583-4d39-ab0b-0a63c31aeea2,Donatella Fattori,viridianacostalonga@example.net,,2024-01-18,,IT,Lavariano,"426,94",Tech,,"1,0",839,True,False,798,,False,age_invalid,
45efcacc-8412-4bcf-bda3-54c4e0479ff4,Toni Casini,pellegrinofranscini@example.org,,2021-10-20,2022-11-02,IT,Clusane,"196,09",Home,IZ21,"4,0",,True,False,1618,"1240,0",False,age_invalid,"38,748576421434606"
11ea7d2a-0878-4043-9521-c55be8af37d5,Ottone Bignami,palombilucio,,2023-04-04,,IT,Boara Pisani,"206,58",Fashion,,,,False,False,1087,,False,age_invalid;email_invalid;rating_invalid,
6ae6e13a-8169-44e2-a51a-5f459b0cacde,Dott. Simonetta Ginese,agaggini@example.net,53,2025-12-03,,IT,Capezzano Monte,"166,17",Fashion,,"1,0",874,False,False,113,,False,,
8e2d924f-f5e4-4b35-8a08-ae24fe914512,Maria Cerquiglini,palbertini@example.net,,2022-09-07,2024-11-21,IT,Mendatica,"231,75",,,"5,0",,True,False,1296,"490,0",False,age_invalid,"43,69386195758304"
b4e90fe8-06ca-47da-bb18-e7371b5c605b,Aria Canetta,rpolani@example.com,,2021-12-25,,IT,Balbiano,"290,12",Tech,,"2,0",886,True,False,1552,,False,age_invalid,
